scheduled_departure_date_local,flight_number,scheduled_departure_station_code,scheduled_arrival_station_code,fleet_type,turnaround_buffer,load_factor,ssr_count,total_bags,transfer_bag_ratio,departure_hour,difficulty_score,daily_rank,difficulty_class
2025-08-11,5821,ORD,MKE,CRJ-200,50,1.04,10.0,66,0.4090909090909091,8,0.1671438792510722,409.0,Medium
2025-08-11,2661,ORD,LGA,B737-800,12,1.2228915662650603,4.0,74,0.08108108108108109,10,0.16707128868291435,410.0,Medium
2025-08-11,1316,ORD,SRQ,B737-700,63,0.9682539682539683,8.0,74,0.2702702702702703,11,0.1670103698828423,411.0,Medium
2025-08-11,3610,ORD,YQB,ERJ-175,27,0.9210526315789473,7.0,42,0.7857142857142857,10,0.16690116296561394,412.0,Medium
2025-08-11,4588,ORD,MDT,CRJ-550,29,1.0,7.0,22,0.2727272727272727,13,0.1668406045486484,413.0,Medium
2025-08-11,2657,ORD,IAH,B737-MAX9,38,1.0223463687150838,2.0,96,0.19791666666666666,12,0.16683626254603082,414.0,Medium
2025-08-11,5977,ORD,ICT,ERJ-175,13,1.0,0.0,52,0.4807692307692308,12,0.16668722041018288,415.0,Medium
2025-08-11,4613,ORD,STL,CRJ-550,43,1.0,5.0,38,0.8947368421052632,9,0.16661456476564657,416.0,Medium
2025-08-11,3451,ORD,PWM,ERJ-170,31,1.0571428571428572,0.0,43,0.27906976744186046,13,0.16599834391945795,417.0,Medium
2025-08-11,4458,ORD,LIT,CRJ-550,11,1.06,2.0,30,0.4666666666666667,12,0.16590295008200515,418.0,Medium
2025-08-11,3694,ORD,ROC,ERJ-175,36,0.9605263157894737,9.0,43,0.5581395348837209,10,0.16588518884625542,419.0,Medium
2025-08-11,5045,ORD,RHI,CRJ-200,13,0.76,4.0,41,0.43902439024390244,16,0.16556829552294552,420.0,Medium
2025-08-11,1010,ORD,DCA,A320-200,596,1.1533333333333333,2.0,76,0.3684210526315789,8,0.16552183276620197,421.0,Medium
2025-08-11,5383,ORD,TVC,CRJ-550,11,0.96,5.0,31,0.3870967741935484,13,0.164737084431603,422.0,Medium
2025-08-11,5274,ORD,SBN,CRJ-550,236,0.32,10.0,23,1.0,21,0.16459923323828807,423.0,Medium
2025-08-11,4559,ORD,SDF,CRJ-550,38,1.04,3.0,36,0.6944444444444444,10,0.16431192368403527,424.0,Medium
2025-08-11,758,ORD,EWR,B737-900,233,1.106145251396648,6.0,124,0.0967741935483871,10,0.16406592746581966,425.0,Medium
2025-08-11,1775,ORD,FLL,B737-MAX9,6,1.1229050279329609,6.0,110,0.09090909090909091,10,0.16388062821004612,426.0,Medium
2025-08-11,5843,ORD,ECP,ERJ-175,55,1.1973684210526316,0.0,56,0.23214285714285715,10,0.16379347742899342,427.0,Medium
2025-08-11,2302,ORD,BWI,A320-200,603,1.0466666666666666,4.0,101,0.39603960396039606,7,0.16350486376726453,428.0,Medium
2025-08-11,3409,ORD,YOW,ERJ-175,8,0.8289473684210527,5.0,45,0.5555555555555556,13,0.16349322364866384,429.0,Medium
2025-08-11,5125,ORD,CMX,CRJ-200,14,1.02,2.0,46,0.4782608695652174,11,0.16338771464592075,430.0,Medium
2025-08-11,1779,ORD,BOS,B737-900,11,0.3854748603351955,13.0,32,0.28125,21,0.16325860817397692,431.0,Medium
2025-08-11,4780,ORD,CAK,CRJ-550,41,0.96,0.0,37,0.8648648648648649,11,0.16315157681083317,432.0,Medium
2025-08-11,5695,ORD,ABE,ERJ-175,51,0.7857142857142857,0.0,20,0.4,18,0.1631161705157075,433.0,Medium
2025-08-11,1252,ORD,DCA,A319-100,600,1.1825396825396826,5.0,67,0.34328358208955223,7,0.1630995029599578,434.0,Medium
2025-08-11,2666,ORD,DEN,A321-2NX,223,1.105,8.0,128,0.296875,5,0.16301721439864628,435.0,Medium
2025-08-11,3568,ORD,YYZ,ERJ-175,26,1.0789473684210527,0.0,51,0.49019607843137253,10,0.16292768240138056,436.0,Medium
2025-08-11,1421,ORD,FLL,A321-2NX,61,1.195,2.0,106,0.25471698113207547,7,0.16286444620940216,437.0,Medium
2025-08-11,2369,ORD,AUS,B737-900,11,1.1173184357541899,4.0,97,0.25773195876288657,8,0.16227077661434297,438.0,Medium
2025-08-11,3421,ORD,ROC,ERJ-175,11,1.0,8.0,77,0.4675324675324675,7,0.16185158362382276,439.0,Medium
2025-08-11,4452,ORD,RIC,CRJ-550,29,1.0,6.0,26,0.8076923076923077,10,0.1614979928204128,440.0,Medium
2025-08-11,5836,ORD,TYS,CRJ-550,136,1.02,8.0,42,0.35714285714285715,10,0.16138726256635474,441.0,Medium
2025-08-11,4554,ORD,GRB,CRJ-550,42,0.92,0.0,24,0.6666666666666666,14,0.16114654545638146,442.0,Medium
2025-08-11,1077,ORD,DCA,B737-800,319,1.0542168674698795,2.0,99,0.46464646464646464,6,0.16041574613894694,443.0,Medium
2025-08-11,5405,ORD,SCE,CRJ-200,18,1.1,3.0,62,0.532258064516129,7,0.16036794010346797,444.0,Medium
2025-08-11,4461,ORD,ABE,CRJ-550,77,0.92,5.0,22,0.5454545454545454,13,0.16030858368939616,445.0,Medium
2025-08-11,2418,ORD,PHL,A320-200,15,1.12,6.0,84,0.2976190476190476,7,0.1601151277000945,446.0,Medium
2025-08-11,4389,ORD,CID,CRJ-550,36,0.98,2.0,31,0.5483870967741935,12,0.1601071730873874,447.0,Medium
2025-08-11,1832,ORD,CMH,A320-200,82,0.98,5.0,70,0.6,7,0.16006357970066562,448.0,Medium
2025-08-11,2067,ORD,BOS,B737-800,512,1.1566265060240963,4.0,89,0.2696629213483146,7,0.15935226391020266,449.0,Medium
2025-08-11,1643,ORD,SEA,B737-900,421,1.1787709497206704,9.0,113,0.10619469026548672,7,0.15905270397074583,450.0,Medium
2025-08-11,3685,ORD,DTW,ERJ-175,17,1.0657894736842106,0.0,76,0.5394736842105263,7,0.15904746934842587,451.0,Easy
2025-08-11,5262,ORD,LNK,CRJ-200,11,1.04,0.0,54,0.24074074074074073,12,0.15887082319320603,452.0,Easy
2025-08-11,4436,ORD,SGF,CRJ-550,11,1.0,0.0,23,0.7391304347826086,12,0.15852395510406042,453.0,Easy
2025-08-11,359,ORD,MEX,A320-200,35,1.02,10.0,97,0.14432989690721648,9,0.1579143227575198,454.0,Easy
2025-08-11,5219,ORD,TYS,ERJ-175,28,0.9,0.0,37,0.40540540540540543,14,0.15791188692201275,455.0,Easy
2025-08-11,2414,ORD,BNA,B737-MAX8,18,0.9457831325301205,5.0,75,0.3333333333333333,10,0.15767840535049657,456.0,Easy
2025-08-11,476,ORD,CVG,A319-100,15,1.0396825396825398,0.0,65,0.36923076923076925,10,0.15756016615783702,457.0,Easy
2025-08-11,5795,ORD,TUL,ERJ-175,21,0.9473684210526315,1.0,47,0.7872340425531915,9,0.15625387788578327,458.0,Easy
2025-08-11,5131,ORD,CMX,CRJ-200,11,0.78,0.0,32,0.4375,16,0.15610597653212696,459.0,Easy
2025-08-11,5469,ORD,SDF,CRJ-550,2708,1.08,12.0,24,0.5833333333333334,7,0.15585454222526046,460.0,Easy
2025-08-11,399,ORD,BOS,B737-MAX8,19,0.9819277108433735,4.0,76,0.19736842105263158,11,0.15582724683780314,461.0,Easy
2025-08-11,1740,ORD,RSW,B737-800,478,0.8734939759036144,19.0,74,0.3108108108108108,7,0.15546655291062894,462.0,Easy
2025-08-11,4502,ORD,LEX,CRJ-550,26,0.94,2.0,29,1.0,10,0.1554235703043642,463.0,Easy
2025-08-11,4645,ORD,FWA,CRJ-200,75,0.94,4.0,47,0.40425531914893614,11,0.15526695702614154,464.0,Easy
2025-08-11,2488,ORD,LGA,B737-800,106,1.0060240963855422,0.0,54,0.24074074074074073,12,0.15510926533386168,465.0,Easy
2025-08-11,5038,ORD,PLN,CRJ-200,56,0.92,5.0,50,0.38,11,0.15495144083225332,466.0,Easy
2025-08-11,764,ORD,YYC,B737-700,11,1.119047619047619,0.0,91,0.27472527472527475,8,0.15486728214294132,467.0,Easy
2025-08-11,3638,ORD,CHS,ERJ-175,44,1.118421052631579,2.0,51,0.17647058823529413,10,0.1547688511391649,468.0,Easy
2025-08-11,1657,ORD,LGA,B737-800,420,1.108433734939759,0.0,84,0.38095238095238093,7,0.15458504944456455,469.0,Easy
2025-08-11,5731,ORD,STL,ERJ-175,52,0.9736842105263158,1.0,41,0.4878048780487805,11,0.1543204264406723,470.0,Easy
2025-08-11,1848,ORD,ATL,B737-700,22,1.0238095238095237,5.0,85,0.15294117647058825,10,0.1540720056836268,471.0,Easy
2025-08-11,563,ORD,EWR,A321-2NX,44,1.045,12.0,81,0.19753086419753085,7,0.15402042040236008,472.0,Easy
2025-08-11,5344,ORD,MBS,CRJ-200,77,0.94,2.0,42,0.5,11,0.1535103049982418,473.0,Easy
2025-08-11,5122,ORD,EAU,CRJ-200,26,1.0,0.0,35,0.34285714285714286,12,0.15342191428773388,474.0,Easy
2025-08-11,5607,ORD,TUS,ERJ-175,831,1.0,3.0,45,0.5333333333333333,9,0.15261301477856312,475.0,Easy
2025-08-11,4184,ORD,DAY,CRJ-550,24,1.06,0.0,33,0.8787878787878788,8,0.15241160417655436,476.0,Easy
2025-08-11,4395,ORD,TVC,CRJ-550,45,0.54,6.0,14,0.9285714285714286,18,0.15240696897891182,477.0,Easy
2025-08-11,5427,ORD,PIA,CRJ-200,32,0.92,4.0,44,0.6818181818181818,9,0.1517771964509565,478.0,Easy
2025-08-11,3601,ORD,YYZ,ERJ-175,9,1.118421052631579,2.0,50,0.36,8,0.15145252460855263,479.0,Easy
2025-08-11,1641,ORD,IND,B737-800,109,0.2710843373493976,2.0,33,0.9090909090909091,21,0.15113664075458041,480.0,Easy
2025-08-11,4791,ORD,SBN,CRJ-550,27,0.98,0.0,37,0.6486486486486487,10,0.15095256187581416,481.0,Easy
2025-08-11,4568,ORD,SCE,CRJ-550,14,1.06,0.0,28,0.5357142857142857,10,0.15062588989084005,482.0,Easy
2025-08-11,5841,ORD,MEM,ERJ-175,137,0.9428571428571428,0.0,38,0.39473684210526316,12,0.15015670914580578,483.0,Easy
2025-08-11,5585,ORD,ATW,CRJ-550,24,0.92,0.0,19,0.8947368421052632,12,0.14966695361964677,484.0,Easy
2025-08-11,708,ORD,MCI,A319-100,36,1.0158730158730158,0.0,62,0.5,8,0.1495670109541425,485.0,Easy
2025-08-11,5447,ORD,PVD,ERJ-175,36,0.9473684210526315,3.0,38,0.3684210526315789,11,0.14908195848511163,486.0,Easy
2025-08-11,5568,ORD,MLI,CRJ-200,33,0.9,3.0,50,0.62,9,0.1486846200659032,487.0,Easy
2025-08-11,5577,ORD,JAX,ERJ-175,611,1.0526315789473684,3.0,49,0.5306122448979592,7,0.1479808057658922,488.0,Easy
2025-08-11,3641,ORD,GRR,ERJ-175,38,1.0263157894736843,0.0,55,0.2909090909090909,10,0.14791703427119435,489.0,Easy
2025-08-11,4529,ORD,SGF,CRJ-550,21,1.0,5.0,35,0.6,8,0.14709925864319762,490.0,Easy
2025-08-11,5930,ORD,FAR,CRJ-200,1089,0.82,0.0,39,0.48717948717948717,13,0.14688651809066028,491.0,Easy
2025-08-11,1413,ORD,LGA,B737-800,43,1.1024096385542168,1.0,70,0.24285714285714285,8,0.14676071828993764,492.0,Easy
2025-08-11,3535,ORD,MSN,ERJ-175,13,0.9078947368421053,0.0,35,0.42857142857142855,12,0.14628593312113253,493.0,Easy
2025-08-11,2071,ORD,SAN,B737-MAX9,11,1.2737430167597765,1.0,79,0.05063291139240506,7,0.1462141619811918,494.0,Easy
2025-08-11,5353,ORD,GRR,CRJ-550,739,0.9,4.0,31,0.8387096774193549,9,0.14548131342679185,495.0,Easy
2025-08-11,4426,ORD,BUF,CRJ-550,20,1.06,1.0,24,0.3333333333333333,10,0.1453817669251981,496.0,Easy
2025-08-11,669,ORD,AUS,B737-800,550,1.1204819277108433,4.0,86,0.16279069767441862,7,0.14514652498037478,497.0,Easy
2025-08-11,4445,ORD,BHM,CRJ-550,38,0.98,0.0,26,0.6923076923076923,10,0.14483011289622233,498.0,Easy
2025-08-11,3536,ORD,YUL,ERJ-175,693,0.881578947368421,8.0,49,0.6530612244897959,7,0.144659257983965,499.0,Easy
2025-08-11,5852,ORD,HSV,ERJ-175,36,0.7894736842105263,5.0,44,0.6590909090909091,10,0.1444546253061262,500.0,Easy
2025-08-11,2609,ORD,SNA,B737-700,16,1.0476190476190477,0.0,72,0.2222222222222222,9,0.14402557163389848,501.0,Easy
2025-08-11,4585,ORD,DAY,CRJ-550,33,0.96,0.0,28,0.6785714285714286,10,0.1436362706883842,502.0,Easy
2025-08-11,2092,ORD,LGA,B737-MAX8,40,1.0903614457831325,2.0,59,0.22033898305084745,8,0.1432439340483667,503.0,Easy
2025-08-11,1477,ORD,PHX,B737-MAX9,412,1.1508379888268156,7.0,94,0.031914893617021274,7,0.14297903369566592,504.0,Easy
2025-08-11,1491,ORD,DFW,A319-100,27,1.0,0.0,49,0.2857142857142857,10,0.1429627306142645,505.0,Easy
2025-08-11,5292,ORD,MTY,ERJ-175,-2,1.0,1.0,50,0.24,8,0.14282064846494907,506.0,Easy
2025-08-11,4481,ORD,GRR,CRJ-550,711,1.0,8.0,33,0.5151515151515151,7,0.14246382852178197,507.0,Easy
2025-08-11,5375,ORD,GRB,CRJ-200,48,1.0,0.0,51,0.49019607843137253,8,0.1416872204101829,508.0,Easy
2025-08-11,4610,ORD,XNA,CRJ-550,30,0.84,4.0,24,0.4166666666666667,12,0.14126203170123672,509.0,Easy
2025-08-11,466,ORD,DCA,A319-100,74,1.0634920634920635,0.0,45,0.1111111111111111,10,0.1408084234023479,510.0,Easy
2025-08-11,5289,ORD,CRW,CRJ-550,40,1.0,0.0,24,0.4583333333333333,10,0.13990150612446858,511.0,Easy
2025-08-11,4406,ORD,TVC,CRJ-550,758,1.04,0.0,28,0.42857142857142855,9,0.13910041502994072,512.0,Easy
2025-08-11,3598,ORD,SDF,ERJ-175,31,0.6578947368421053,0.0,22,0.18181818181818182,17,0.13863331368642148,513.0,Easy
2025-08-11,611,ORD,SFO,B757-300,922,1.1324786324786325,6.0,116,0.017241379310344827,7,0.13802728077482618,514.0,Easy
2025-08-11,4504,ORD,CHA,CRJ-550,24,1.06,2.0,18,0.5,8,0.13580090926567862,515.0,Easy
2025-08-11,5859,ORD,BZN,ERJ-175,617,1.1578947368421053,4.0,41,0.0,7,0.13500287701980634,516.0,Easy
2025-08-11,5094,ORD,RHI,CRJ-200,3922,0.82,2.0,48,0.4583333333333333,10,0.1349952109348866,517.0,Easy
2025-08-11,1358,ORD,RDU,A319-100,454,0.9682539682539683,0.0,68,0.4117647058823529,7,0.13498376177124322,518.0,Easy
2025-08-11,1658,ORD,EWR,B737-900,450,1.0670391061452513,0.0,106,0.2169811320754717,6,0.13456847236668046,519.0,Easy
2025-08-11,556,ORD,CLT,B737-900,391,1.100558659217877,3.0,79,0.08860759493670886,7,0.13389917842759524,520.0,Easy
2025-08-11,4563,ORD,FSD,CRJ-550,45,0.84,0.0,18,0.5555555555555556,12,0.13366709499237595,521.0,Easy
2025-08-11,2361,ORD,LAX,B757-300,200,1.1282051282051282,5.0,121,0.0,7,0.13361459984990443,522.0,Easy
2025-08-11,5444,ORD,LIT,CRJ-550,11,1.04,2.0,21,0.42857142857142855,8,0.1335866588945752,523.0,Easy
2025-08-11,1224,ORD,LAX,B737-900,38,1.094972067039106,9.0,89,0.02247191011235955,6,0.1333210369843075,524.0,Easy
2025-08-11,5593,ORD,MEM,ERJ-175,21,1.0394736842105263,2.0,51,0.1568627450980392,8,0.1325079809847019,525.0,Easy
2025-08-11,2038,ORD,BUF,A319-100,556,0.8253968253968254,2.0,56,0.6428571428571429,7,0.13112842135248595,526.0,Easy
2025-08-11,5470,ORD,GEG,ERJ-175,9,0.9868421052631579,0.0,52,0.3076923076923077,8,0.1310468032755955,527.0,Easy
2025-08-11,3668,ORD,IND,ERJ-175,11,1.0,2.0,60,0.16666666666666666,8,0.13017856631563368,528.0,Easy
2025-08-11,3440,ORD,YYZ,ERJ-175,497,1.0526315789473684,2.0,34,0.2647058823529412,7,0.1287351328131668,529.0,Easy
2025-08-11,1793,ORD,MSP,A319-100,32,1.0,2.0,36,0.2222222222222222,8,0.12813774998910304,530.0,Easy
2025-08-11,2090,ORD,MIA,B737-900,1236,1.0558659217877095,4.0,84,0.047619047619047616,7,0.12778864259299572,531.0,Easy
2025-08-11,4558,ORD,XNA,CRJ-550,29,0.98,0.0,23,0.5652173913043478,8,0.12722807207989578,532.0,Easy
2025-08-11,1975,ORD,ATL,A319-100,624,1.0,2.0,47,0.2765957446808511,7,0.12698979080542958,533.0,Easy
2025-08-11,1495,ORD,TVC,A320-200,11,0.2733333333333333,4.0,25,0.56,19,0.1263565705063679,534.0,Easy
2025-08-11,5380,ORD,MSY,ERJ-175,613,1.0,1.0,68,0.20588235294117646,7,0.1261114647914797,535.0,Easy
2025-08-11,5234,ORD,MKE,CRJ-550,18,0.92,0.0,22,0.22727272727272727,10,0.12492205566046309,536.0,Easy
2025-08-11,5215,ORD,LNK,CRJ-200,45,0.88,0.0,35,0.4,9,0.12342722838764403,537.0,Easy
2025-08-11,1297,ORD,DFW,A319-100,32,1.0,0.0,68,0.10294117647058823,8,0.12331987347140737,538.0,Easy
2025-08-11,5260,ORD,FSD,CRJ-550,52,0.94,0.0,29,0.41379310344827586,8,0.12177916317442364,539.0,Easy
2025-08-11,4597,ORD,ROA,CRJ-550,9,0.88,0.0,40,0.55,7,0.11909049369376647,540.0,Easy
2025-08-11,5135,ORD,MCW,CRJ-200,18,0.48,0.0,22,0.4090909090909091,16,0.1177901801492492,541.0,Easy
2025-08-11,3700,ORD,BNA,ERJ-175,31,0.9342105263157895,0.0,35,0.37142857142857144,7,0.11590860412500113,542.0,Easy
2025-08-11,5051,ORD,LAF,CRJ-200,43,0.22,0.0,6,0.6666666666666666,21,0.1151528845085783,543.0,Easy
2025-08-11,5272,ORD,MSN,CRJ-550,12,0.84,0.0,20,0.2,10,0.11504464601278411,544.0,Easy
2025-08-11,2232,ORD,MSP,B737-800,39,1.0120481927710843,0.0,58,0.05172413793103448,7,0.11432212658407107,545.0,Easy
2025-08-11,729,ORD,DFW,A320-200,718,1.02,0.0,49,0.04081632653061224,7,0.11418208302618424,546.0,Easy
2025-08-11,4474,ORD,AVL,CRJ-550,846,0.86,2.0,23,0.6521739130434783,7,0.11353085453423628,547.0,Easy
2025-08-11,4778,ORD,FAR,CRJ-200,21,0.92,0.0,41,0.14634146341463414,8,0.1134424638237284,548.0,Easy
2025-08-11,482,ORD,CHS,B737-MAX8,6,0.8373493975903614,0.0,77,0.2597402597402597,7,0.11232772175656952,549.0,Easy
2025-08-11,1100,ORD,PDX,A321-2NX,37,0.845,2.0,81,0.16049382716049382,7,0.10982935042937811,550.0,Easy
2025-08-11,4611,ORD,MDT,CRJ-550,16,0.86,3.0,24,0.3333333333333333,7,0.10828673156859432,551.0,Easy
2025-08-11,1980,ORD,LGA,B737-800,2304,0.9337349397590361,2.0,60,0.1,6,0.10626056195108523,552.0,Easy
2025-08-11,5532,ORD,MCI,ERJ-175,831,0.9,0.0,28,0.14285714285714285,7,0.10293739712609436,553.0,Easy
2025-08-11,5037,ORD,LAF,CRJ-200,-5,0.3,0.0,15,0.4666666666666667,12,0.10207111048278787,554.0,Easy
2025-08-11,3498,ORD,CVG,ERJ-175,11,0.8026315789473685,2.0,31,0.2903225806451613,7,0.10105700317437413,555.0,Easy
2025-08-11,2104,ORD,BOS,B737-MAX9,274,0.9664804469273743,0.0,51,0.0196078431372549,6,0.10098639035030144,556.0,Easy
2025-08-11,1273,ORD,SFO,B757-300,556,0.7606837606837606,7.0,80,0.075,6,0.09659530096279556,557.0,Easy
2025-08-11,2455,ORD,SAV,B737-900,16,0.6759776536312849,2.0,57,0.2982456140350877,7,0.09519809342385449,558.0,Easy
2025-08-11,5099,ORD,CIU,CRJ-200,368,0.48,1.0,26,0.34615384615384615,12,0.0946889143264644,559.0,Easy
2025-08-11,5020,ORD,FOD,CRJ-200,11,0.32,0.0,17,0.6470588235294118,12,0.0771169935069525,560.0,Easy
2025-08-11,5027,ORD,MCW,CRJ-200,23,0.24,0.0,12,0.5833333333333334,7,0.032928359369477626,561.0,Easy
2025-08-11,5136,ORD,DEC,CRJ-200,956,0.12,6.0,3,0.6666666666666666,7,0.02593322138982175,562.0,Easy
2025-08-11,5121,ORD,FOD,CRJ-200,56,0.22,0.0,6,0.3333333333333333,7,0.025612068182047684,563.0,Easy
2025-08-12,793,ORD,DFW,A320-200,-110,1.04,5.0,104,0.4423076923076923,16,0.5841219602009546,1.0,Difficult
2025-08-12,972,ORD,BRU,B787-10,0,0.8930817610062893,53.0,398,0.6984924623115578,17,0.5680531674439013,2.0,Difficult
2025-08-12,1324,ORD,SFO,A321-2NX,-70,0.75,15.0,177,0.655367231638418,19,0.5336875974881686,3.0,Difficult
2025-08-12,845,ORD,GRU,B787-10,145,0.8176100628930818,50.0,316,0.6835443037974683,21,0.5201765843771609,4.0,Difficult
2025-08-12,2278,ORD,SEA,A321-2NX,-62,0.98,28.0,108,0.7129629629629629,16,0.5175053809683365,5.0,Difficult
2025-08-12,1363,ORD,LAX,A321-2NX,-62,1.17,10.0,151,0.3509933774834437,12,0.44170684016639755,6.0,Difficult
2025-08-12,422,ORD,ATH,B787-10,105,1.0440251572327044,38.0,277,0.5776173285198556,16,0.43049647203265584,7.0,Difficult
2025-08-12,2347,ORD,CLE,B737-800,-47,1.0301204819277108,7.0,92,0.5,21,0.41944801257575015,8.0,Difficult
2025-08-12,2182,ORD,PHL,A320-200,-46,1.18,28.0,67,0.40298507462686567,11,0.4132534078479785,9.0,Difficult
2025-08-12,2243,ORD,RIC,B737-800,-51,0.9759036144578314,5.0,66,0.8333333333333334,18,0.4096584235132016,10.0,Difficult
2025-08-12,1710,ORD,SMF,B737-800,-51,0.4939759036144578,11.0,102,0.8333333333333334,19,0.404756776310978,11.0,Difficult
2025-08-12,2133,ORD,EWR,B757-200,-56,0.8295454545454546,12.0,83,0.5662650602409639,15,0.40269769594047417,12.0,Difficult
2025-08-12,907,ORD,FRA,B787-10,290,0.8490566037735849,27.0,262,0.6641221374045801,18,0.40215855280917057,13.0,Difficult
2025-08-12,622,ORD,DEN,B777-2HD,12,1.2087912087912087,43.0,267,0.3857677902621723,13,0.3934803651943672,14.0,Difficult
2025-08-12,2202,ORD,IAH,B737-900,-47,1.1173184357541899,4.0,77,0.44155844155844154,18,0.3913876655425171,15.0,Difficult
2025-08-12,2172,ORD,FAI,B737-MAX8,31,0.963855421686747,26.0,181,0.8950276243093923,16,0.38916490017376204,16.0,Difficult
2025-08-12,445,ORD,ANC,B737-MAX9,19,1.1284916201117319,29.0,176,0.7215909090909091,15,0.3787577391886097,17.0,Difficult
2025-08-12,359,ORD,MEX,A320-200,-24,1.08,45.0,138,0.2536231884057971,9,0.37462528671660933,18.0,Difficult
2025-08-12,1361,ORD,STL,A319-100,14,1.119047619047619,17.0,131,0.8244274809160306,21,0.3641291684398943,19.0,Difficult
2025-08-12,1069,ORD,DCA,A320-200,-54,0.64,0.0,43,0.6976744186046512,19,0.3504084162828546,20.0,Difficult
2025-08-12,944,ORD,FRA,B787-10,1480,0.7767295597484277,22.0,236,0.6822033898305084,15,0.3492959498081097,21.0,Difficult
2025-08-12,1872,ORD,MSP,A320-200,-22,0.9866666666666667,21.0,79,0.759493670886076,14,0.3433959347089101,22.0,Difficult
2025-08-12,219,ORD,HNL,B787-10,103,1.1823899371069182,17.0,289,0.5501730103806228,9,0.34223603499314287,23.0,Difficult
2025-08-12,378,ORD,LAX,A321-2NX,11,1.385,25.0,162,0.46296296296296297,13,0.33750759830235955,24.0,Difficult
2025-08-12,1923,ORD,CID,B737-700,27,1.1587301587301588,10.0,109,0.9174311926605505,20,0.3354115289867558,25.0,Difficult
2025-08-12,1269,ORD,CLE,B737-800,4,1.0602409638554218,16.0,165,0.6424242424242425,18,0.33402554045986993,26.0,Difficult
2025-08-12,247,ORD,OMA,A320-200,-46,0.8133333333333334,14.0,70,0.3142857142857143,12,0.33345392809037616,27.0,Difficult
2025-08-12,1776,ORD,PHL,B737-800,-36,0.6506024096385542,7.0,90,0.6333333333333333,18,0.33219003162837796,28.0,Difficult
2025-08-12,4792,ORD,ROA,ERJ-175,-34,0.8157894736842105,10.0,68,0.5882352941176471,17,0.33166927928104345,29.0,Difficult
2025-08-12,938,ORD,LHR,B767-300,100,0.9820359281437125,13.0,167,0.5748502994011976,21,0.3263489744970425,30.0,Difficult
2025-08-12,1583,ORD,BWI,B737-900,29,0.9497206703910615,12.0,143,0.8531468531468531,18,0.32445464579997785,31.0,Difficult
2025-08-12,416,ORD,MXP,B787-8,305,0.8106995884773662,19.0,155,0.6193548387096774,21,0.3237368138898068,32.0,Difficult
2025-08-12,5280,ORD,DSM,ERJ-175,245,1.1578947368421053,3.0,109,0.8990825688073395,21,0.3199561117987303,33.0,Difficult
2025-08-12,5643,ORD,CAK,CRJ-550,16,1.36,23.0,35,0.2571428571428571,21,0.31963580963754357,34.0,Difficult
2025-08-12,2337,ORD,IAD,B737-900,17,1.2067039106145252,33.0,152,0.3355263157894737,13,0.3181771939612305,35.0,Difficult
2025-08-12,1830,ORD,DSM,A320-200,159,1.24,24.0,90,0.8222222222222222,13,0.3171965477874341,36.0,Difficult
2025-08-12,909,ORD,AMS,B787-8,185,0.8477366255144033,23.0,168,0.5476190476190477,18,0.31694584381679836,37.0,Difficult
2025-08-12,1617,ORD,PHL,B737-800,-22,0.9879518072289156,16.0,83,0.5180722891566265,14,0.31410418471929474,38.0,Difficult
2025-08-12,1946,ORD,LGA,B737-800,-46,0.8313253012048193,2.0,45,0.26666666666666666,15,0.3113063428550087,39.0,Difficult
2025-08-12,2677,ORD,IAD,B757-200,124,1.0056818181818181,32.0,152,0.2894736842105263,17,0.3110640125583363,40.0,Difficult
2025-08-12,1967,ORD,LAX,B737-900,16,1.0446927374301676,23.0,113,0.5309734513274337,18,0.3106919259127225,41.0,Difficult
2025-08-12,4185,ORD,STL,CRJ-550,471,0.8,34.0,43,0.9534883720930233,20,0.3092556531425166,42.0,Difficult
2025-08-12,349,ORD,BTV,B737-800,25,0.8975903614457831,10.0,125,0.936,18,0.3083364658817731,43.0,Difficult
2025-08-12,1801,ORD,DEN,B757-300,22,1.0854700854700854,12.0,143,0.6993006993006993,16,0.307694196980517,44.0,Difficult
2025-08-12,3,ORD,ZRH,B767-300,125,0.9760479041916168,21.0,180,0.4777777777777778,15,0.30181291330837223,45.0,Difficult
2025-08-12,4186,ORD,MLI,CRJ-550,-29,0.7,4.0,38,0.9736842105263158,20,0.3015900244528714,46.0,Difficult
2025-08-12,276,ORD,IAD,A321-2NX,10,0.81,15.0,101,0.801980198019802,21,0.2988468485867245,47.0,Difficult
2025-08-12,288,ORD,SNN,B757-200,118,0.9602272727272727,20.0,175,0.38285714285714284,18,0.2988372137889595,48.0,Difficult
2025-08-12,2154,ORD,ROC,B737-900,59,0.7988826815642458,16.0,106,0.9339622641509434,18,0.2978427585288729,49.0,Difficult
2025-08-12,1215,ORD,ANC,B737-MAX8,30,1.0240963855421688,11.0,185,0.8,9,0.2972610414955142,50.0,Difficult
2025-08-12,1616,ORD,GRR,B737-900,153,0.8100558659217877,19.0,99,0.8787878787878788,18,0.2968196753453692,51.0,Difficult
2025-08-12,1811,ORD,MSP,B737-MAX8,21,1.072289156626506,10.0,176,0.6988636363636364,12,0.29620995808216793,52.0,Difficult
2025-08-12,2004,ORD,SYR,A320-200,17,1.0066666666666666,36.0,100,0.4,13,0.2939002680433691,53.0,Difficult
2025-08-12,310,ORD,MCI,A319-100,15,1.1428571428571428,13.0,92,0.8478260869565217,15,0.2910527520002631,54.0,Difficult
